"193","4"
"194","3"
"195","3"
"196","3"
"197","3"
"198","3"
"199","4"
"200","3"
"201","3"
"202","3"
"203","4"
"204","4"
"205","4"
"206","3"
"207","3"
"208","4"
"209","4"
"210","4"
"211","3"
"212","3"
"213","4"
"214","4"
"215","4"
"216","4"
"217","4"
"218","3"
"219","4"
"220","3"
"221","3"
"222","3"
"223","3"
"224","3"
"225","3"
"226","4"
"227","4"
"228","4"
"229","3"
"230","4"
"231","4"
"232","4"
"233","3"
"234","3"
"235","4"
"236","4"
"237","4"
"238","3"
"239","3"
"240","3"
"241","4"
"242","3"
"243","3"
"244","4"
"245","4"
"246","4"
"247","4"
"248","4"
"249","4"
"250","4"
"251","4"
"252","3"
"253","3"
"254","4"
"255","4"
"256","3"
"257","4"
"258","3"
"259","3"
"260","3"
"261","4"
"262","3"
"263","4"
"264","4"
"265","4"
"266","4"
"267","3"
"268","3"
"269","4"
"270","4"
"271","4"
"272","4"
"273","3"
"274","3"
"275","3"
"276","3"
"277","3"
"278","4"
"279","3"
"280","3"
"281","3"
"282","4"
"283","4"
"284","3"
"285","3"
"286","3"
"287","3"
"288","4"
"289","3"
"290","3"
"291","4"
"292","3"
"293","3"
"294","4"
"295","4"
"296","4"
"297","4"
"298","4"
"299","3"
"300","4"
"301","3"
"302","4"
"303","4"
"304","4"
"305","3"
"306","4"
"307","4"
"308","3"
"309","4"
"310","3"
"311","3"
"312","3"
"313","3"
"314","4"
"315","4"
"316","3"
"317","4"
"318","4"
"319","4"
"320","4"
"321","4"
"322","3"
"323","4"
"324","4"
"325","4"
"326","3"
"327","4"
"328","4"
"329","3"
"330","3"
"331","4"
"332","3"
"333","4"
"334","3"
"335","4"
"336","4"
"337","3"
"338","3"
"339","3"
"340","4"
"341","4"
"342","3"
"343","4"
"344","3"
"345","3"
"346","3"
"347","4"
"348","4"
"349","4"
"350","4"
"351","4"
"352","4"
"353","3"
"354","4"
"355","3"
"356","3"
"357","4"
"358","4"
"359","3"
"360","3"
"361","3"
"362","3"
"363","3"
"364","4"
"365","4"
"366","3"
"367","4"
"368","3"
"369","3"
"370","4"
"371","4"
"372","4"
"373","4"
"374","4"
"375","3"
"376","3"
"377","3"
"378","3"
"379","4"
"380","3"
"381","4"
"382","4"
"383","3"
"384","3"
"385","4"
"386","3"
"387","4"
"388","3"
"389","4"
"390","4"
"391","4"
"392","4"
"393","4"
"394","3"
"395","4"
"396","3"
"397","4"
"398","4"
"399","3"
"400","4"
"401","4"
"402","3"
"403","4"
"404","3"
"405","3"
"406","4"
"407","4"
"408","3"
"409","4"
"410","3"
"411","4"
"412","3"
"413","4"
"414","4"
"415","4"
"416","3"
"417","4"
"418","3"
"419","3"
"420","4"
"421","3"
"422","3"
"423","3"
"424","3"
"425","3"
"426","4"
"427","3"
"428","3"
"429","3"
"430","3"
"431","4"
"432","3"
"433","4"
"434","3"
"435","3"
"436","3"
"437","4"
"438","4"
"439","3"
"440","4"
"441","4"
"442","4"
"443","4"
"444","3"
"445","3"
"446","3"
"447","4"
"448","4"
"449","3"
"450","3"
"451","3"
"452","4"
"453","4"
"454","3"
"455","4"
"456","4"
"457","4"
"458","3"
"459","3"
"460","3"
"461","3"
"462","3"
"463","3"
"464","4"
"465","3"
"466","4"
"467","4"
"468","3"
"469","4"
"470","3"
"471","3"
"472","3"
"473","4"
"474","4"
"475","4"
"476","3"
"477","3"
"478","4"
"479","3"
"480","4"
"481","4"
"482","3"
"483","3"
"484","3"
"485","4"
"486","3"
"487","4"
"488","4"
"489","3"
"490","3"
"491","3"
"492","4"
"493","4"
"494","3"
"495","4"
"496","3"
"497","3"
"498","3"
"499","4"
"500","4"
"501","3"
"502","3"
"503","3"
"504","3"
"505","4"
"506","4"
"507","4"
"508","3"
"509","3"
"510","3"
"511","4"
"512","3"
"513","3"
"514","3"
"515","4"
"516","4"
"517","4"
"518","3"
"519","3"
"520","4"
"521","4"
"522","3"
"523","3"
"524","3"
"525","3"
"526","3"
"527","3"
"528","4"
"529","4"
"530","3"
"531","3"
"532","3"
"533","3"
"534","4"
"535","3"
"536","4"
"537","4"
"538","3"
"539","3"
"540","4"
"541","3"
"542","4"
"543","4"
"544","3"
"545","4"
"546","4"
"547","4"
"548","4"
"549","3"
"550","4"
"551","4"
"552","4"
"553","3"
"554","3"
"555","3"
"556","4"
"557","3"
"558","3"
"559","3"
"560","4"
"561","4"
"562","4"
"563","4"
"564","4"
"565","4"
"566","4"
"567","4"
"568","4"
"569","4"
"570","3"
"571","4"
"572","4"
"573","4"
"574","4"
"575","4"
"576","4"
"577","4"
"578","4"
"579","4"
"580","4"
"581","3"
"582","4"
"583","4"
"584","3"
"585","3"
"586","3"
"587","3"
"588","4"
"589","4"
"590","4"
"591","3"
"592","4"
"593","4"
"594","4"
"595","3"
"596","4"
"597","4"
"598","4"
"599","3"
"600","3"
"601","4"
"602","4"
"603","4"
"604","4"
"605","3"
"606","4"
"607","3"
"608","3"
"609","4"
"610","3"
"611","3"
"612","3"
"613","3"
"614","3"
"615","3"
"616","4"
"617","3"
"618","4"
"619","4"
"620","4"
"621","3"
"622","4"
"623","3"
"624","4"
"625","4"
"626","4"
"627","3"
"628","4"
"629","4"
"630","3"
"631","4"
"632","3"
"633","4"
"634","4"
"635","4"
"636","3"
"637","4"
"638","4"
"639","3"
"640","4"
"641","3"
"642","4"
"643","3"
"644","3"
"645","3"
"646","3"
"647","4"
"648","4"
"649","3"
"650","3"
"651","4"
"652","4"
"653","3"
"654","3"
"655","3"
"656","4"
"657","3"
"658","3"
"659","4"
"660","4"
"661","4"
"662","4"
"663","4"
"664","3"
"665","3"
"666","3"
"667","4"
"668","4"
"669","3"
"670","4"
"671","3"
"672","4"
"673","4"
"674","3"
"675","4"
"676","3"
"677","3"
"678","4"
"679","4"
"680","4"
"681","3"
"682","4"
"683","3"
"684","4"
"685","3"
"686","3"
"687","4"
"688","4"
"689","3"
"690","3"
"691","3"
"692","4"
"693","4"
"694","4"
"695","4"
"696","3"
"697","3"
"698","3"
"699","4"
"700","3"
"701","4"
"702","3"
"703","4"
"704","4"
"705","4"
"706","4"
"707","4"
"708","3"
"709","3"
"710","3"
"711","4"
"712","4"
"713","4"
"714","4"
"715","4"
"716","3"
"717","4"
"718","4"
"719","3"
"720","3"
"721","3"
"722","3"
"723","4"
"724","4"
"725","4"
"726","3"
"727","4"
"728","3"
"729","4"
"730","3"
"731","3"
"732","4"
"733","3"
"734","4"
"735","4"
"736","4"
"737","4"
"738","4"
"739","3"
"740","3"
"741","3"
"742","3"
"743","4"
"744","3"
"745","4"
"746","4"
"747","4"
"748","4"
"749","4"
"750","4"
"751","3"
"752","4"
"753","4"
"754","3"
"755","3"
"756","4"
"757","3"
"758","4"
"759","3"
"760","3"
"761","4"
"762","3"
"763","4"
"764","4"
"765","3"
"766","4"
"767","4"
"768","4"
"769","4"
"770","3"
"771","3"
"772","3"
"773","3"
"774","3"
"775","4"
"776","3"
"777","4"
"778","4"
"779","3"
"780","4"
"781","4"
"782","4"
"783","3"
"784","4"
"785","4"
"786","4"
"787","4"
"788","4"
"789","3"
"790","4"
"791","3"
"792","4"
"793","4"
"794","4"
"795","4"
"796","4"
"797","4"
"798","4"
"799","4"
"800","4"
"801","3"
"802","3"
"803","4"
"804","4"
"805","3"
"806","4"
"807","4"
"808","4"
"809","3"
"810","3"
"811","4"
"812","3"
"813","4"
"814","4"
"815","3"
"816","4"
"817","3"
"818","4"
"819","4"
"820","3"
"821","4"
"822","3"
"823","4"
"824","4"
"825","3"
"826","4"
"827","3"
"828","3"
"829","4"
"830","4"
"831","4"
"832","4"
"833","3"
"834","3"
"835","3"
"836","4"
"837","3"
"838","3"
"839","3"
"840","3"
"841","3"
"842","3"
"843","4"
"844","3"
"845","4"
"846","4"
"847","4"
"848","4"
"849","3"
"850","4"
"851","3"
"852","3"
"853","3"
"854","4"
"855","4"
"856","3"
"857","4"
"858","3"
"859","3"
"860","4"
"861","4"
"862","4"
"863","3"
"864","3"
"865","4"
"866","3"
"867","3"
"868","4"
"869","4"
"870","3"
"871","3"
"872","3"
"873","3"
"874","4"
"875","3"
"876","4"
"877","4"
"878","3"
"879","3"
"880","3"
"881","3"
"882","3"
"883","3"
"884","4"
"885","4"
"886","4"
"887","4"
"888","3"
"889","4"
"890","4"
"891","4"
"892","3"
"893","3"
"894","3"
"895","4"
"896","4"
"897","3"
"898","4"
"899","3"
"900","3"
"901","4"
"902","3"
"903","4"
"904","4"
"905","3"
"906","3"
"907","4"
"908","4"
"909","3"
"910","4"
"911","3"
"912","4"
"913","4"
"914","3"
"915","4"
"916","3"
"917","3"
"918","4"
"919","3"
"920","3"
"921","4"
"922","4"
"923","3"
"924","4"
"925","3"
"926","4"
"927","3"
"928","4"
"929","3"
"930","4"
"931","4"
"932","4"
"933","3"
"934","3"
"935","3"
"936","4"
"937","3"
"938","4"
"939","4"
"940","3"
"941","3"
"942","3"
"943","4"
"944","4"
"945","3"
"946","4"
"947","3"
"948","3"
"949","3"
"950","3"
"951","4"
"952","3"
"953","4"
"954","4"
"955","3"
"956","4"
"957","4"
"958","3"
"959","3"
"960","3"
"961","4"
"962","4"
"963","3"
"964","4"
"965","3"
"966","3"
"967","4"
"968","4"
"969","3"
"970","3"
"971","3"
"972","4"
"973","4"
"974","3"
"975","4"
"976","4"
"977","4"
"978","4"
"979","3"
"980","4"
"981","4"
"982","4"
"983","4"
"984","3"
"985","3"
"986","3"
"987","3"
"988","4"
"989","3"
"990","4"
"991","4"
"992","4"
"993","4"
"994","4"
"995","4"
"996","4"
"997","4"
"998","3"
"999","3"
"1000","3"
"1001","4"
"1002","4"
"1003","4"
"1004","3"
"1005","3"
"1006","4"
"1007","3"
"1008","4"
"1009","3"
"1010","4"
"1011","3"
"1012","4"
"1013","3"
"1014","3"
"1015","3"
"1016","3"
"1017","4"
"1018","3"
"1019","3"
"1020","4"
"1021","4"
"1022","4"
"1023","4"
"1024","4"
"1025","4"
"1026","4"
"1027","4"
"1028","3"
"1029","3"
"1030","3"
"1031","4"
"1032","3"
"1033","4"
"1034","3"
"1035","4"
"1036","4"
"1037","3"
"1038","3"
"1039","3"
"1040","4"
"1041","3"
"1042","4"
"1043","3"
"1044","3"
"1045","3"
"1046","3"
"1047","4"
"1048","4"
"1049","3"
"1050","3"
"1051","3"
"1052","4"
"1053","4"
"1054","4"
"1055","4"
"1056","3"
"1057","4"
"1058","4"
"1059","3"
"1060","3"
"1061","4"
"1062","3"
"1063","4"
"1064","4"
"1065","3"
"1066","3"
"1067","3"
"1068","4"
"1069","4"
"1070","3"
"1071","3"
"1072","3"
"1073","3"
"1074","4"
"1075","3"
"1076","3"
"1077","3"
"1078","3"
"1079","3"
"1080","4"
"1081","3"
"1082","3"
"1083","4"
"1084","3"
"1085","3"
"1086","4"
"1087","4"
"1088","3"
"1089","3"
"1090","4"
"1091","4"
"1092","4"
"1093","3"
"1094","3"
"1095","3"
"1096","3"
"1097","3"
"1098","3"
"1099","3"
"1100","4"
"1101","3"
"1102","3"
"1103","4"
"1104","3"
"1105","4"
"1106","4"
"1107","4"
"1108","4"
"1109","4"
"1110","4"
"1111","3"
"1112","3"
"1113","4"
"1114","4"
"1115","3"
"1116","4"
"1117","4"
"1118","3"
"1119","3"
"1120","3"
"1121","3"
"1122","3"
"1123","4"
"1124","4"
"1125","4"
"1126","4"
"1127","4"
"1128","4"
"1129","3"
"1130","3"
"1131","3"
"1132","4"
"1133","3"
"1134","4"
"1135","3"
"1136","4"
"1137","4"
"1138","4"
"1139","4"
"1140","4"
"1141","4"
"1142","3"
"1143","3"
"1144","4"
"1145","3"
"1146","4"
"1147","4"
"1148","4"
"1149","4"
"1150","4"
"1151","4"
"1152","3"
"1153","4"
"1154","4"
"1155","3"
"1156","4"
"1157","4"
"1158","4"
"1159","3"
"1160","4"
"1161","3"
"1162","3"
"1163","3"
"1164","4"
"1165","4"
"1166","3"
"1167","3"
"1168","4"
"1169","4"
"1170","4"
"1171","3"
"1172","3"
"1173","3"
"1174","4"
"1175","4"
"1176","4"
"1177","4"
"1178","3"
"1179","4"
"1180","3"
"1181","4"
"1182","3"
"1183","4"
"1184","3"
"1185","4"
"1186","3"
"1187","3"
"1188","4"
"1189","4"
"1190","3"
"1191","3"
"1192","4"
"1193","4"
"1194","4"
"1195","3"
"1196","3"
"1197","3"
"1198","4"
"1199","3"
"1200","4"
"1201","3"
"1202","4"
"1203","3"
"1204","3"
"1205","3"
"1206","4"
"1207","3"
"1208","4"
"1209","4"
"1210","3"
"1211","4"
"1212","3"
"1213","4"
"1214","4"
"1215","4"
"1216","3"
"1217","3"
"1218","4"
"1219","3"
"1220","3"
"1221","3"
"1222","3"
"1223","3"
"1224","3"
"1225","3"
"1226","3"
"1227","3"
"1228","3"
"1229","3"
"1230","4"
"1231","3"
"1232","4"
"1233","3"
"1234","3"
"1235","4"
"1236","3"
"1237","3"
"1238","3"
"1239","4"
"1240","3"
"1241","3"
"1242","3"
"1243","4"
"1244","4"
"1245","3"
"1246","4"
"1247","3"
"1248","3"
"1249","4"
"1250","3"
"1251","3"
"1252","3"
"1253","4"
"1254","4"
"1255","3"
"1256","3"
"1257","3"
"1258","4"
"1259","4"
"1260","4"
"1261","4"
"1262","3"
"1263","3"
"1264","3"
"1265","3"
"1266","4"
"1267","4"
"1268","3"
"1269","4"
"1270","3"
"1271","3"
"1272","4"
"1273","3"
"1274","3"
"1275","3"
"1276","3"
"1277","4"
"1278","3"
"1279","4"
"1280","4"
"1281","3"
"1282","4"
"1283","3"
"1284","3"
"1285","4"
"1286","4"
"1287","4"
"1288","3"
"1289","4"
"1290","4"
"1291","3"
"1292","3"
"1293","4"
"1294","3"
"1295","3"
"1296","3"
"1297","4"
"1298","4"
"1299","4"
"1300","3"
"1301","3"
"1302","3"
"1303","3"
"1304","4"
"1305","4"
"1306","3"
"1307","3"
"1308","3"
"1309","3"
"1310","3"
"1311","3"
"1312","3"
"1313","3"
"1314","3"
"1315","3"
"1316","4"
"1317","3"
"1318","4"
"1319","4"
"1320","4"
"1321","4"
"1322","4"
"1323","4"
"1324","4"
"1325","3"
"1326","4"
"1327","4"
"1328","4"
"1329","3"
"1330","4"
"1331","3"
"1332","4"
"1333","3"
"1334","3"
"1335","4"
"1336","3"
"1337","4"
"1338","3"
"1339","3"
"1340","3"
"1341","4"
"1342","4"
"1343","3"
"1344","3"
"1345","4"
"1346","4"
"1347","3"
"1348","3"
"1349","3"
"1350","4"
"1351","3"
"1352","4"
"1353","4"
"1354","3"
"1355","3"
"1356","3"
"1357","3"
"1358","4"
"1359","3"
"1360","4"
"1361","4"
"1362","3"
"1363","4"
"1364","4"
"1365","4"
"1366","4"
"1367","4"
"1368","4"
"1369","3"
"1370","3"
"1371","4"
"1372","3"
"1373","3"
"1374","3"
"1375","4"
"1376","4"
"1377","4"
"1378","3"
"1379","3"
"1380","4"
"1381","4"
"1382","3"
"1383","3"
"1384","4"
"1385","4"
"1386","3"
"1387","3"
"1388","3"
"1389","4"
"1390","3"
"1391","4"
"1392","4"
"1393","3"
"1394","3"
"1395","3"
"1396","4"
"1397","3"
"1398","3"
"1399","4"
"1400","4"
"1401","4"
"1402","4"
"1403","4"
"1404","4"
"1405","3"
"1406","3"
"1407","4"
"1408","3"
"1409","4"
"1410","3"
"1411","3"
"1412","4"
"1413","3"
"1414","4"
"1415","4"
"1416","3"
"1417","4"
"1418","3"
"1419","3"
"1420","3"
"1421","4"
"1422","3"
"1423","4"
"1424","4"
"1425","4"
"1426","3"
"1427","4"
"1428","4"
"1429","4"
"1430","4"
"1431","3"
"1432","4"
"1433","3"
"1434","4"
"1435","3"
"1436","3"
"1437","4"
"1438","3"
"1439","4"
"1440","4"
"1441","3"
"1442","3"
"1443","4"
"1444","4"
"1445","4"
"1446","4"
"1447","3"
"1448","3"
"1449","4"
"1450","3"
"1451","4"
"1452","4"
"1453","4"
"1454","3"
"1455","3"
"1456","4"
"1457","3"
"1458","3"
"1459","4"
"1460","4"
"1461","3"
"1462","3"
"1463","3"
"1464","4"
"1465","4"
"1466","3"
"1467","4"
"1468","4"
"1469","3"
"1470","3"
"1471","3"
"1472","3"
"1473","4"
"1474","4"
"1475","3"
"1476","4"
"1477","3"
"1478","3"
"1479","3"
"1480","4"
"1481","3"
"1482","4"
"1483","3"
"1484","4"
"1485","3"
"1486","3"
"1487","3"
"1488","3"
"1489","3"
"1490","3"
"1491","3"
"1492","4"
"1493","4"
"1494","3"
"1495","4"
"1496","3"
"1497","3"
"1498","3"
"1499","3"
"1500","3"
"1501","3"
"1502","3"
"1503","4"
"1504","3"
"1505","3"
"1506","4"
"1507","4"
"1508","4"
"1509","3"
"1510","3"
"1511","4"
"1512","3"
"1513","3"
"1514","3"
"1515","3"
"1516","3"
"1517","4"
"1518","4"
"1519","4"
"1520","4"
"1521","4"
"1522","3"
"1523","3"
"1524","3"
"1525","4"
"1526","4"
"1527","3"
"1528","4"
"1529","4"
"1530","3"
"1531","3"
"1532","3"
"1533","4"
"1534","3"
"1535","3"
"1536","3"
"1537","4"
"1538","4"
"1539","4"
"1540","3"
"1541","3"
"1542","4"
"1543","4"
"1544","3"
"1545","4"
"1546","3"
"1547","3"
"1548","3"
"1549","3"
"1550","4"
"1551","3"
"1552","3"
"1553","3"
"1554","4"
"1555","3"
"1556","4"
"1557","4"
"1558","3"
"1559","4"
"1560","3"
"1561","3"
"1562","3"
"1563","3"
"1564","3"
"1565","3"
"1566","3"
"1567","3"
"1568","3"
"1569","3"
"1570","4"
"1571","3"
"1572","3"
"1573","4"
"1574","4"
"1575","4"
"1576","3"
"1577","4"
"1578","4"
"1579","3"
"1580","4"
"1581","4"
"1582","3"
"1583","3"
"1584","3"
"1585","3"
"1586","3"
"1587","4"
"1588","4"
"1589","3"
"1590","3"
"1591","4"
"1592","3"
"1593","4"
"1594","3"
"1595","3"
"1596","4"
"1597","3"
"1598","4"
"1599","4"
"1600","3"
"1601","4"
"1602","3"
"1603","3"
"1604","4"
"1605","4"
"1606","4"
"1607","3"
"1608","3"
"1609","3"
"1610","4"
"1611","3"
"1612","4"
"1613","3"
"1614","3"
"1615","4"
"1616","3"
"1617","3"
"1618","3"
"1619","3"
"1620","4"
"1621","4"
"1622","4"
"1623","3"
"1624","4"
"1625","4"
"1626","4"
"1627","3"
"1628","3"
"1629","4"
"1630","4"
"1631","4"
"1632","4"
"1633","3"
"1634","3"
"1635","3"
"1636","4"
"1637","4"
"1638","4"
"1639","3"
"1640","4"
"1641","4"
"1642","3"
"1643","3"
"1644","4"
"1645","3"
"1646","3"
"1647","4"
"1648","3"
"1649","3"
"1650","4"
"1651","4"
"1652","4"
"1653","3"
"1654","4"
"1655","4"
"1656","3"
"1657","3"
"1658","3"
"1659","3"
"1660","4"
"1661","4"
"1662","3"
"1663","4"
"1664","4"
"1665","4"
"1666","3"
"1667","3"
"1668","4"
"1669","3"
"1670","3"
"1671","4"
"1672","4"
"1673","4"
"1674","3"
"1675","4"
"1676","4"
"1677","3"
"1678","4"
"1679","3"
"1680","3"
"1681","4"
"1682","4"
"1683","3"
"1684","3"
"1685","3"
"1686","4"
"1687","4"
"1688","4"
"1689","4"
"1690","3"
"1691","4"
"1692","4"
"1693","3"
"1694","3"
"1695","4"
"1696","4"
"1697","3"
"1698","3"
"1699","3"
"1700","4"
"1701","3"
"1702","4"
"1703","4"
"1704","3"
"1705","4"
"1706","4"
"1707","3"
"1708","3"
"1709","3"
"1710","4"
"1711","3"
"1712","4"
"1713","3"
"1714","3"
"1715","3"
"1716","4"
"1717","3"
"1718","3"
"1719","4"
"1720","4"
"1721","4"
"1722","4"
"1723","3"
"1724","3"
"1725","4"
"1726","4"
"1727","4"
"1728","3"
"1729","4"
"1730","3"
"1731","4"
"1732","3"
"1733","4"
"1734","4"
"1735","4"
"1736","4"
"1737","4"
"1738","4"
"1739","3"
"1740","3"
"1741","4"
"1742","3"
"1743","4"
"1744","3"
"1745","4"
"1746","3"
"1747","3"
"1748","3"
"1749","4"
"1750","4"
"1751","3"
"1752","4"
"1753","3"
"1754","3"
"1755","4"
"1756","3"
"1757","3"
"1758","3"
"1759","3"
"1760","4"
"1761","4"
"1762","3"
"1763","3"
"1764","3"
"1765","4"
"1766","3"
"1767","4"
"1768","4"
"1769","4"
"1770","3"
"1771","3"
"1772","3"
"1773","4"
"1774","4"
"1775","3"
"1776","3"
"1777","3"
"1778","4"
"1779","4"
"1780","4"
"1781","4"
"1782","4"
"1783","3"
"1784","4"
"1785","3"
"1786","3"
"1787","3"
"1788","4"
"1789","4"
"1790","4"
"1791","4"
"1792","4"
"1793","3"
"1794","3"
"1795","4"
"1796","3"
"1797","3"
"1798","4"
"1799","3"
"1800","3"
"1801","4"
"1802","4"
"1803","4"
"1804","4"
"1805","4"
"1806","3"
"1807","3"
"1808","3"
"1809","4"
"1810","3"
"1811","4"
"1812","3"
"1813","3"
"1814","3"
"1815","4"
"1816","4"
"1817","3"
"1818","3"
"1819","3"
"1820","4"
"1821","4"
"1822","4"
"1823","4"
"1824","4"
"1825","4"
"1826","3"
"1827","4"
"1828","4"
"1829","3"
"1830","3"
"1831","4"
"1832","3"
"1833","4"
"1834","3"
"1835","4"
"1836","4"
"1837","3"
"1838","4"
"1839","4"
"1840","4"
"1841","3"
"1842","4"
"1843","3"
"1844","4"
"1845","4"
"1846","3"
"1847","3"
"1848","4"
"1849","3"
"1850","3"
"1851","4"
"1852","4"
"1853","3"
"1854","3"
"1855","4"
"1856","4"
"1857","4"
"1858","4"
"1859","3"
"1860","3"
"1861","3"
"1862","3"
"1863","4"
"1864","3"
"1865","4"
"1866","3"
"1867","4"
"1868","3"
"1869","3"
"1870","4"
"1871","4"
"1872","3"
"1873","3"
"1874","3"
"1875","3"
"1876","4"
"1877","3"
"1878","3"
"1879","4"
"1880","3"
"1881","3"
"1882","3"
"1883","3"
"1884","3"
"1885","3"
"1886","3"
"1887","4"
"1888","4"
"1889","4"
"1890","4"
"1891","4"
"1892","3"
"1893","3"
"1894","4"
"1895","3"
"1896","4"
"1897","4"
"1898","4"
"1899","3"
"1900","3"
"1901","4"
"1902","4"
"1903","3"
"1904","3"
"1905","3"
"1906","4"
"1907","4"
"1908","3"
"1909","4"
"1910","3"
"1911","4"
"1912","4"
"1913","3"
"1914","3"
"1915","3"
"1916","4"
"1917","4"
"1918","3"
"1919","4"
"1920","3"
"1921","3"
"1922","3"
"1923","4"
"1924","3"
"1925","4"
"1926","3"
"1927","4"
"1928","3"
"1929","4"
"1930","3"
"1931","4"
"1932","3"
"1933","3"
"1934","4"
"1935","3"
"1936","4"
"1937","3"
"1938","4"
"1939","3"
"1940","4"
"1941","3"
"1942","4"
"1943","3"
"1944","3"
"1945","3"
"1946","4"
"1947","4"
"1948","3"
"1949","3"
"1950","3"
"1951","4"
"1952","4"
"1953","3"
"1954","3"
"1955","3"
"1956","3"
"1957","4"
"1958","4"
"1959","3"
"1960","3"
"1961","4"
"1962","4"
"1963","4"
"1964","3"
"1965","3"
"1966","3"
"1967","4"
"1968","3"
"1969","3"
"1970","4"
"1971","3"
"1972","3"
"1973","3"
"1974","3"
"1975","4"
"1976","4"
"1977","4"
"1978","3"
"1979","3"
"1980","4"
"1981","4"
"1982","4"
"1983","4"
"1984","3"
"1985","4"
"1986","4"
"1987","4"
"1988","3"
"1989","4"
"1990","3"
"1991","3"
"1992","3"
"1993","3"
"1994","4"
"1995","3"
"1996","3"
"1997","4"
"1998","3"
"1999","4"
"2000","3"
"2001","4"
"2002","4"
"2003","4"
"2004","3"
"2005","3"
"2006","3"
"2007","3"
"2008","4"
"2009","3"
"2010","4"
"2011","3"
"2012","3"
"2013","4"
"2014","4"
"2015","4"
"2016","3"
"2017","4"
"2018","3"
"2019","4"
"2020","3"
"2021","3"
"2022","3"
"2023","3"
"2024","4"
"2025","3"
"2026","4"
"2027","3"
"2028","4"
"2029","3"
"2030","4"
"2031","4"
"2032","4"
"2033","4"
"2034","4"
"2035","4"
"2036","4"
"2037","3"
"2038","3"
"2039","4"
"2040","3"
"2041","4"
"2042","3"
"2043","4"
"2044","3"
"2045","4"
"2046","4"
"2047","3"
"2048","3"
"2049","4"
"2050","4"
"2051","3"
"2052","4"
"2053","3"
"2054","3"
"2055","3"
"2056","3"
"2057","3"
"2058","3"
"2059","3"
"2060","3"
"2061","3"
"2062","4"
"2063","4"
"2064","4"
"2065","3"
"2066","3"
"2067","4"
"2068","4"
"2069","3"
"2070","3"
"2071","4"
"2072","3"
"2073","3"
"2074","3"
"2075","4"
"2076","4"
"2077","3"
"2078","4"
"2079","3"
"2080","3"
"2081","3"
"2082","3"
"2083","3"
"2084","3"
"2085","3"
"2086","3"
"2087","4"
"2088","4"
"2089","4"
"2090","4"
"2091","3"
"2092","3"
"2093","4"
"2094","4"
"2095","3"
"2096","3"
"2097","4"
"2098","4"
"2099","4"
"2100","3"
"2101","4"
"2102","4"
"2103","4"
"2104","3"
"2105","3"
"2106","4"
"2107","3"
"2108","4"
"2109","3"
"2110","4"
"2111","3"
"2112","3"
"2113","3"
"2114","3"
"2115","3"
"2116","3"
"2117","3"
"2118","4"
"2119","3"
"2120","3"
"2121","3"
"2122","4"
"2123","4"
"2124","3"
"2125","3"
"2126","4"
"2127","4"
"2128","3"
"2129","4"
"2130","3"
"2131","3"
"2132","4"
"2133","3"
"2134","3"
"2135","3"
"2136","3"
"2137","4"
"2138","3"
"2139","4"
"2140","3"
"2141","3"
"2142","4"
