(58, 3, 0)
(58, 10, 0)
(59, 5, 0)
(59, 12, 0)
(60, 7, 0)
(60, 14, 0)
(61, 3, 0)
(61, 12, 0)
(62, 9, 0)
(62, 12, 0)
(63, 4, 0)
(63, 5, 0)
(64, 8, 0)
(64, 3, 0)
(65, 1, 0)
(65, 3, 0)
(66, 7, 0)
(66, 5, 0)
(67, 4, 0)
(67, 2, 0)
(68, 5, 0)
(68, 4, 0)
(69, 12, 0)
(69, 7, 0)
(70, 10, 0)
(70, 2, 0)
(71, 13, 0)
(71, 11, 0)
(72, 4, 0)
(72, 12, 0)
(73, 7, 0)
(73, 14, 0)
(74, 4, 0)
(74, 1, 0)
(75, 5, 0)
(75, 14, 0)
(76, 3, 0)
(76, 4, 0)
(77, 6, 0)
(77, 7, 0)
(78, 5, 0)
(78, 10, 0)
(79, 6, 0)
(79, 5, 0)
(80, 6, 0)
(80, 5, 0)
(81, 10, 0)
(81, 11, 0)
(82, 1, 0)
(82, 14, 0)
(83, 4, 0)
(83, 5, 0)
(84, 4, 0)
(84, 11, 0)
(85, 11, 0)
(85, 12, 0)
(86, 8, 0)
(86, 4, 0)
(87, 11, 0)
(87, 12, 0)
(88, 14, 0)
(88, 9, 0)
(89, 3, 0)
(89, 5, 0)
(90, 14, 0)
(90, 8, 0)
(91, 8, 0)
(91, 1, 0)
(92, 2, 0)
(92, 6, 0)
(93, 2, 0)
(93, 4, 0)
(94, 8, 0)
(94, 9, 0)
(95, 10, 0)
(95, 4, 0)
(96, 9, 0)
(96, 11, 0)
(97, 13, 0)
(97, 1, 0)
(98, 14, 0)
(98, 12, 0)
(99, 3, 0)
(99, 4, 0)
(100, 14, 0)
(100, 7, 0)
(101, 13, 0)
(101, 8, 0)
(102, 2, 0)
(102, 12, 0)
(103, 5, 0)
(103, 4, 0)
(104, 13, 0)
(104, 7, 0)
(105, 6, 0)
(105, 12, 0)
(106, 3, 0)
(106, 11, 0)
(107, 12, 0)
(107, 3, 0)
(108, 3, 0)
(108, 1, 0)
(109, 12, 0)
(109, 10, 0)
(110, 13, 0)
(110, 10, 0)
(111, 11, 0)
(111, 14, 0)
(112, 13, 0)
(112, 14, 0)
(113, 14, 0)
(113, 6, 0)
(114, 2, 0)
(114, 6, 0)
(115, 14, 0)
(115, 3, 0)
(116, 3, 0)
(116, 12, 0)
(117, 10, 0)
(117, 3, 0)
(118, 3, 0)
(118, 13, 0)
(119, 6, 0)
(119, 11, 0)
(120, 14, 0)
(120, 4, 0)
(121, 1, 0)
(121, 2, 0)
(122, 2, 0)
(122, 11, 0)
(123, 8, 0)
(123, 7, 0)
(124, 4, 0)
(124, 5, 0)
(125, 1, 0)
(125, 13, 0)
(126, 14, 0)
(126, 13, 0)
(127, 14, 0)
(127, 1, 0)
(128, 1, 0)
(128, 9, 0)
(129, 3, 0)
(129, 4, 0)
(130, 4, 0)
(130, 9, 0)
(131, 13, 0)
(131, 12, 0)
(132, 9, 0)
(132, 12, 0)
(133, 10, 0)
(133, 7, 0)
(134, 6, 0)
(134, 5, 0)
(135, 3, 0)
(135, 5, 0)
(136, 3, 0)
(136, 10, 0)
(137, 3, 0)
(137, 11, 0)
(138, 10, 0)
(138, 5, 0)
(139, 4, 0)
(139, 11, 0)
(140, 1, 0)
(140, 5, 0)
(141, 6, 0)
(141, 7, 0)
(142, 9, 0)
(142, 14, 0)
(143, 4, 0)
(143, 7, 0)
(144, 13, 0)
(144, 2, 0)
(145, 10, 0)
(145, 12, 0)
(146, 13, 0)
(146, 7, 0)
(147, 12, 0)
(147, 4, 0)
(148, 13, 0)
(148, 7, 0)
(149, 5, 0)
(149, 12, 0)
(150, 1, 0)
(150, 9, 0)
(151, 2, 0)
(151, 11, 0)
(152, 8, 0)
(152, 4, 0)
(153, 12, 0)
(153, 7, 0)
(154, 3, 0)
(154, 2, 0)
(155, 13, 0)
(155, 3, 0)
(156, 3, 0)
(156, 14, 0)
(157, 8, 0)
(157, 4, 0)
(158, 5, 0)
(158, 14, 0)
(159, 12, 0)
(159, 11, 0)
(160, 6, 0)
(160, 5, 0)
(161, 3, 0)
(161, 2, 0)
(162, 8, 0)
(162, 11, 0)
(163, 10, 0)
(163, 7, 0)
(164, 11, 0)
(164, 10, 0)
(165, 1, 0)
(165, 14, 0)
(166, 8, 0)
(166, 12, 0)
(167, 2, 0)
(167, 1, 0)
(168, 7, 0)
(168, 3, 0)
(169, 8, 0)
(169, 6, 0)
(170, 2, 0)
(170, 10, 0)
(171, 8, 0)
(171, 5, 0)
(172, 3, 0)
(172, 12, 0)
(173, 13, 0)
(173, 10, 0)
(174, 11, 0)
(174, 7, 0)
(175, 7, 0)
(175, 1, 0)
(176, 1, 0)
(176, 14, 0)
(177, 4, 0)
(177, 1, 0)
(178, 3, 0)
(178, 4, 0)
(179, 4, 0)
(179, 11, 0)
(180, 6, 0)
(180, 5, 0)
(181, 8, 0)
(181, 1, 0)
(182, 5, 0)
(182, 14, 0)
(183, 1, 0)
(183, 14, 0)
(184, 4, 0)
(184, 12, 0)
(185, 11, 0)
(185, 13, 0)
(186, 11, 0)
(186, 13, 0)
(187, 7, 0)
(187, 13, 0)
(188, 13, 0)
(188, 8, 0)
(189, 9, 0)
(189, 13, 0)
(190, 5, 0)
(190, 8, 0)
(191, 6, 0)
(191, 7, 0)
(192, 11, 0)
(192, 9, 0)
(193, 5, 0)
(193, 4, 0)
(194, 8, 0)
(194, 6, 0)
(195, 9, 0)
(195, 2, 0)
(196, 12, 0)
(196, 4, 0)
(197, 2, 0)
(197, 6, 0)
(198, 9, 0)
(198, 12, 0)
(199, 4, 0)
(199, 13, 0)
(200, 10, 0)
(200, 11, 0)
(201, 13, 0)
(201, 8, 0)
(202, 12, 0)
(202, 3, 0)
(203, 5, 0)
(203, 7, 0)
(204, 3, 0)
(204, 14, 0)
(205, 12, 0)
(205, 11, 0)
(206, 11, 0)
(206, 2, 0)
(207, 8, 0)
(207, 9, 0)
(208, 5, 0)
(208, 9, 0)
(209, 4, 0)
(209, 10, 0)
(210, 8, 0)
(210, 9, 0)
(211, 14, 0)
(211, 12, 0)
(212, 3, 0)
(212, 10, 0)
(213, 3, 0)
(213, 2, 0)
(214, 3, 0)
(214, 13, 0)
(215, 9, 0)
(215, 5, 0)
(216, 12, 0)
(216, 11, 0)
(217, 4, 0)
(217, 5, 0)
(218, 5, 0)
(218, 7, 0)
(219, 6, 0)
(219, 9, 0)
(220, 8, 0)
(220, 4, 0)
(221, 6, 0)
(221, 7, 0)
(222, 10, 0)
(222, 5, 0)
(223, 10, 0)
(223, 1, 0)
(224, 6, 0)
(224, 12, 0)
(225, 13, 0)
(225, 8, 0)
(226, 4, 0)
(226, 3, 0)
(227, 3, 0)
(227, 4, 0)
(228, 12, 0)
(228, 5, 0)
(229, 7, 0)
(229, 3, 0)
(230, 14, 0)
(230, 2, 0)
(231, 1, 0)
(231, 13, 0)
(232, 11, 0)
(232, 3, 0)
(233, 14, 0)
(233, 1, 0)
(234, 8, 0)
(234, 11, 0)
(235, 10, 0)
(235, 8, 0)
(236, 2, 0)
(236, 12, 0)
(237, 13, 0)
(237, 14, 0)
(238, 13, 0)
(238, 10, 0)
(239, 3, 0)
(239, 10, 0)
(240, 10, 0)
(240, 11, 0)
(241, 4, 0)
(241, 9, 0)
(242, 9, 0)
(242, 5, 0)
(243, 4, 0)
(243, 6, 0)
(244, 5, 0)
(244, 6, 0)
(245, 13, 0)
(245, 5, 0)
(246, 5, 0)
(246, 2, 0)
(247, 5, 0)
(247, 11, 0)
(248, 10, 0)
(248, 11, 0)
(249, 9, 0)
(249, 5, 0)
(250, 9, 0)
(250, 13, 0)
(251, 4, 0)
(251, 2, 0)
(252, 9, 0)
(252, 10, 0)
(253, 14, 0)
(253, 11, 0)
(254, 11, 0)
(254, 8, 0)
(255, 14, 0)
(255, 2, 0)
(256, 5, 0)
(256, 10, 0)
(257, 7, 0)
(257, 8, 0)
(258, 9, 0)
(258, 7, 0)
(259, 12, 0)
(259, 10, 0)
(260, 5, 0)
(260, 6, 0)
(261, 13, 0)
(261, 9, 0)
(262, 10, 0)
(262, 5, 0)
(263, 4, 0)
(263, 5, 0)
(264, 13, 0)
(264, 1, 0)
(265, 7, 0)
(265, 14, 0)
(266, 11, 0)
(266, 4, 0)
(267, 9, 0)
(267, 10, 0)
(268, 12, 0)
(268, 9, 0)
(269, 7, 0)
(269, 11, 0)
(270, 6, 0)
(270, 9, 0)
(271, 9, 0)
(271, 3, 0)
(272, 8, 0)
(272, 1, 0)
(273, 4, 0)
(273, 5, 0)
(274, 6, 0)
(274, 7, 0)
(275, 14, 0)
(275, 6, 0)
(276, 3, 0)
(276, 13, 0)
(277, 10, 0)
(277, 11, 0)
(278, 5, 0)
(278, 1, 0)
(279, 13, 0)
(279, 10, 0)
(280, 10, 0)
(280, 11, 0)
(281, 3, 0)
(281, 2, 0)
(282, 1, 0)
(282, 4, 0)
(283, 12, 0)
(283, 4, 0)
(284, 6, 0)
(284, 5, 0)
(285, 11, 0)
(285, 14, 0)
(286, 6, 0)
(286, 4, 0)
(287, 9, 0)
(287, 1, 0)
(288, 10, 0)
(288, 5, 0)
(289, 13, 0)
(289, 4, 0)
(290, 3, 0)
(290, 14, 0)
(291, 7, 0)
(291, 14, 0)
(292, 11, 0)
(292, 12, 0)
(293, 1, 0)
(293, 14, 0)
(294, 12, 0)
(294, 11, 0)
(295, 13, 0)
(295, 14, 0)
(296, 6, 0)
(296, 5, 0)
(297, 3, 0)
(297, 5, 0)
(298, 14, 0)
(298, 5, 0)
(299, 4, 0)
(299, 2, 0)
(300, 1, 0)
(300, 8, 0)
(301, 13, 0)
(301, 4, 0)
(302, 4, 0)
(302, 2, 0)
(303, 10, 0)
(303, 6, 0)
(304, 9, 0)
(304, 2, 0)
(305, 9, 0)
(305, 5, 0)
(306, 14, 0)
(306, 2, 0)
(307, 3, 0)
(307, 11, 0)
(308, 3, 0)
(308, 2, 0)
(309, 6, 0)
(309, 5, 0)
(310, 12, 0)
(310, 10, 0)
(311, 11, 0)
(311, 6, 0)
(312, 3, 0)
(312, 10, 0)
(313, 10, 0)
(313, 2, 0)
(314, 8, 0)
(314, 3, 0)
(315, 4, 0)
(315, 5, 0)
(316, 5, 0)
(316, 1, 0)
(317, 1, 0)
(317, 5, 0)
(318, 3, 0)
(318, 9, 0)
(319, 13, 0)
(319, 6, 0)
(320, 7, 0)
(320, 12, 0)
(321, 2, 0)
(321, 1, 0)
(322, 12, 0)
(322, 9, 0)
(323, 7, 0)
(323, 5, 0)
(324, 7, 0)
(324, 8, 0)
(325, 14, 0)
(325, 4, 0)
(326, 8, 0)
(326, 7, 0)
(327, 12, 0)
(327, 1, 0)
(328, 1, 0)
(328, 7, 0)
(329, 8, 0)
(329, 10, 0)
(330, 9, 0)
(330, 5, 0)
(331, 3, 0)
(331, 10, 0)
(332, 11, 0)
(332, 6, 0)
(333, 5, 0)
(333, 3, 0)
(334, 13, 0)
(334, 8, 0)
(335, 14, 0)
(335, 6, 0)
(336, 6, 0)
(336, 7, 0)
(337, 1, 0)
(337, 10, 0)
(338, 2, 0)
(338, 9, 0)
(339, 2, 0)
(339, 14, 0)
(340, 14, 0)
(340, 7, 0)
(341, 2, 0)
(341, 3, 0)
(342, 3, 0)
(342, 9, 0)
(343, 13, 0)
(343, 1, 0)
(344, 1, 0)
(344, 8, 0)
(345, 14, 0)
(345, 10, 0)
(346, 9, 0)
(346, 14, 0)
(347, 2, 0)
(347, 9, 0)
(348, 5, 0)
(348, 12, 0)
(349, 7, 0)
(349, 2, 0)
(350, 8, 0)
(350, 14, 0)
(351, 12, 0)
(351, 10, 0)
(352, 1, 0)
(352, 10, 0)
(353, 5, 0)
(353, 13, 0)
(354, 6, 0)
(354, 1, 0)
(355, 11, 0)
(355, 10, 0)
(356, 9, 0)
(356, 2, 0)
(357, 2, 0)
(357, 8, 0)
(358, 11, 0)
(358, 10, 0)
(359, 5, 0)
(359, 11, 0)
(360, 5, 0)
(360, 13, 0)
(361, 6, 0)
(361, 11, 0)
(362, 13, 0)
(362, 7, 0)
(363, 4, 0)
(363, 10, 0)
(364, 8, 0)
(364, 11, 0)
(365, 4, 0)
(365, 5, 0)
(366, 12, 0)
(366, 9, 0)
(367, 6, 0)
(367, 7, 0)
(368, 13, 0)
(368, 3, 0)
(369, 6, 0)
(369, 1, 0)
(370, 1, 0)
(370, 10, 0)
(371, 14, 0)
(371, 13, 0)
(372, 6, 0)
(372, 11, 0)
(373, 10, 0)
(373, 11, 0)
(374, 10, 0)
(374, 4, 0)
(375, 13, 0)
(375, 5, 0)
(376, 5, 0)
(376, 14, 0)
(377, 8, 0)
(377, 9, 0)
(378, 12, 0)
(378, 8, 0)
(379, 8, 0)
(379, 6, 0)
(380, 6, 0)
(380, 7, 0)
(381, 11, 0)
(381, 2, 0)
(382, 11, 0)
(382, 14, 0)
(383, 7, 0)
(383, 14, 0)
(384, 14, 0)
(384, 6, 0)
(385, 3, 0)
(385, 7, 0)
(386, 13, 0)
(386, 1, 0)
(387, 9, 0)
(387, 2, 0)
(388, 1, 0)
(388, 8, 0)
(389, 6, 0)
(389, 12, 0)
(390, 14, 0)
(390, 10, 0)
(391, 11, 0)
(391, 1, 0)
(392, 8, 0)
(392, 3, 0)
(393, 14, 0)
(393, 7, 0)
(394, 13, 0)
(394, 8, 0)
(395, 3, 0)
(395, 7, 0)
(396, 3, 0)
(396, 4, 0)
(397, 5, 0)
(397, 4, 0)
(398, 7, 0)
(398, 6, 0)
(399, 1, 0)
(399, 4, 0)
(400, 14, 0)
(400, 8, 0)
(401, 7, 0)
(401, 2, 0)
(402, 11, 0)
(402, 4, 0)
(403, 5, 0)
(403, 11, 0)
(404, 13, 0)
(404, 5, 0)
(405, 6, 0)
(405, 10, 0)
(406, 7, 0)
(406, 6, 0)
(407, 10, 0)
(407, 8, 0)
(408, 7, 0)
(408, 9, 0)
(409, 12, 0)
(409, 4, 0)
(410, 7, 0)
(410, 8, 0)
(411, 9, 0)
(411, 4, 0)
(412, 6, 0)
(412, 2, 0)
(413, 13, 0)
(413, 4, 0)
(414, 7, 0)
(414, 11, 0)
(415, 4, 0)
(415, 1, 0)
(416, 2, 0)
(416, 3, 0)
(417, 4, 0)
(417, 6, 0)
(418, 5, 0)
(418, 4, 0)
(419, 13, 0)
(419, 14, 0)
(420, 4, 0)
(420, 3, 0)
(421, 7, 0)
(421, 13, 0)
(422, 9, 0)
(422, 4, 0)
(423, 4, 0)
(423, 6, 0)
(424, 5, 0)
(424, 10, 0)
(425, 11, 0)
(425, 7, 0)
(426, 14, 0)
(426, 6, 0)
(427, 7, 0)
(427, 10, 0)
(428, 2, 0)
(428, 10, 0)
(429, 7, 0)
(429, 5, 0)
(430, 8, 0)
(430, 4, 0)
(431, 1, 0)
(431, 9, 0)
(432, 11, 0)
(432, 3, 0)
(433, 4, 0)
(433, 2, 0)
(434, 8, 0)
(434, 2, 0)
(435, 6, 0)
(435, 3, 0)
(436, 12, 0)
(436, 7, 0)
(437, 4, 0)
(437, 10, 0)
(438, 3, 0)
(438, 6, 0)
(439, 10, 0)
(439, 3, 0)
(440, 5, 0)
(440, 4, 0)
(441, 5, 0)
(441, 1, 0)
(442, 8, 0)
(442, 3, 0)
(443, 7, 0)
(443, 12, 0)
(444, 3, 0)
(444, 8, 0)
(445, 1, 0)
(445, 10, 0)
(446, 1, 0)
(446, 6, 0)
(447, 1, 0)
(447, 6, 0)
(448, 13, 0)
(448, 7, 0)
(449, 9, 0)
(449, 7, 0)
(450, 13, 0)
(450, 14, 0)
(451, 9, 0)
(451, 8, 0)
(452, 10, 0)
(452, 12, 0)
(453, 7, 0)
(453, 6, 0)
(454, 11, 0)
(454, 7, 0)
(455, 12, 0)
(455, 1, 0)
(456, 14, 0)
(456, 1, 0)
(457, 8, 0)
(457, 14, 0)
(458, 1, 0)
(458, 10, 0)
(459, 3, 0)
(459, 5, 0)
(460, 7, 0)
(460, 3, 0)
(461, 9, 0)
(461, 5, 0)
(462, 4, 0)
(462, 8, 0)
(463, 6, 0)
(463, 2, 0)
(464, 6, 0)
(464, 3, 0)
(465, 1, 0)
(465, 14, 0)
(466, 10, 0)
(466, 11, 0)
(467, 9, 0)
(467, 3, 0)
(468, 13, 0)
(468, 2, 0)
(469, 2, 0)
(469, 14, 0)
(470, 8, 0)
(470, 4, 0)
(471, 7, 0)
(471, 8, 0)
(472, 13, 0)
(472, 9, 0)
(473, 10, 0)
(473, 5, 0)
(474, 12, 0)
(474, 5, 0)
(475, 14, 0)
(475, 9, 0)
(476, 9, 0)
(476, 13, 0)
(477, 12, 0)
(477, 7, 0)
(478, 1, 0)
(478, 4, 0)
(479, 2, 0)
(479, 13, 0)
(480, 8, 0)
(480, 13, 0)
(481, 12, 0)
(481, 6, 0)
(482, 2, 0)
(482, 12, 0)
(483, 13, 0)
(483, 7, 0)
(484, 3, 0)
(484, 6, 0)
(485, 3, 0)
(485, 13, 0)
(486, 3, 0)
(486, 14, 0)
(487, 11, 0)
(487, 10, 0)
(488, 1, 0)
(488, 12, 0)
(489, 10, 0)
(489, 6, 0)
(490, 8, 0)
(490, 11, 0)
(491, 10, 0)
(491, 11, 0)
(492, 7, 0)
(492, 14, 0)
(493, 9, 0)
(493, 2, 0)
(494, 2, 0)
(494, 12, 0)
(495, 14, 0)
(495, 9, 0)
(496, 10, 0)
(496, 2, 0)
(497, 10, 0)
(497, 1, 0)
(498, 9, 0)
(498, 10, 0)
(499, 7, 0)
(499, 6, 0)
(500, 12, 0)
(500, 13, 0)
(501, 1, 0)
(501, 7, 0)
(502, 2, 0)
(502, 11, 0)
(503, 10, 0)
(503, 11, 0)
(504, 7, 0)
(504, 8, 0)
(505, 10, 0)
(505, 13, 0)
(506, 6, 0)
(506, 3, 0)
(507, 3, 0)
(507, 4, 0)
(508, 10, 0)
(508, 5, 0)
(509, 2, 0)
(509, 14, 0)
(510, 10, 0)
(510, 8, 0)
(511, 5, 0)
(511, 1, 0)
(512, 7, 0)
(512, 10, 0)
(513, 8, 0)
(513, 12, 0)
(514, 13, 0)
(514, 11, 0)
(515, 9, 0)
(515, 4, 0)
(516, 7, 0)
(516, 5, 0)
(517, 12, 0)
(517, 3, 0)
(518, 5, 0)
(518, 4, 0)
(519, 7, 0)
(519, 10, 0)
(520, 2, 0)
(520, 1, 0)
(521, 12, 0)
(521, 13, 0)
(522, 14, 0)
(522, 9, 0)
(523, 12, 0)
(523, 5, 0)
(524, 14, 0)
(524, 2, 0)
(525, 6, 0)
(525, 9, 0)
(526, 10, 0)
(526, 1, 0)
(527, 4, 0)
(527, 9, 0)
(528, 5, 0)
(528, 1, 0)
(529, 13, 0)
(529, 4, 0)
(530, 13, 0)
(530, 11, 0)
(531, 14, 0)
(531, 3, 0)
(532, 10, 0)
(532, 4, 0)
(533, 8, 0)
(533, 6, 0)
(534, 9, 0)
(534, 8, 0)
(535, 3, 0)
(535, 4, 0)
(536, 8, 0)
(536, 7, 0)
(537, 8, 0)
(537, 13, 0)
(538, 6, 0)
(538, 2, 0)
(539, 14, 0)
(539, 1, 0)
(540, 5, 0)
(540, 3, 0)
(541, 11, 0)
(541, 5, 0)
(542, 7, 0)
(542, 11, 0)
(543, 1, 0)
(543, 13, 0)
(544, 8, 0)
(544, 7, 0)
(545, 9, 0)
(545, 8, 0)
(546, 2, 0)
(546, 5, 0)
(547, 12, 0)
(547, 7, 0)
(548, 8, 0)
(548, 14, 0)
(549, 12, 0)
(549, 11, 0)
(550, 9, 0)
(550, 1, 0)
(551, 3, 0)
(551, 4, 0)
(552, 10, 0)
(552, 9, 0)
(553, 2, 0)
(553, 13, 0)
(554, 2, 0)
(554, 9, 0)
(555, 14, 0)
(555, 8, 0)
(556, 2, 0)
(556, 14, 0)
(557, 11, 0)
(557, 12, 0)
(558, 1, 0)
(558, 12, 0)
(559, 7, 0)
(559, 2, 0)
(560, 5, 0)
(560, 7, 0)
(561, 9, 0)
(561, 5, 0)
(562, 9, 0)
(562, 8, 0)
(563, 4, 0)
(563, 13, 0)
(564, 8, 0)
(564, 11, 0)
(565, 8, 0)
(565, 9, 0)
(566, 10, 0)
(566, 2, 0)
(567, 14, 0)
(567, 8, 0)
(568, 8, 0)
(568, 1, 0)
(569, 11, 0)
(569, 6, 0)
(570, 12, 0)
(570, 4, 0)
(571, 7, 0)
(571, 2, 0)
(572, 3, 0)
(572, 14, 0)
(573, 10, 0)
(573, 7, 0)
(574, 12, 0)
(574, 7, 0)
(575, 14, 0)
(575, 1, 0)
(576, 6, 0)
(576, 13, 0)
(577, 13, 0)
(577, 8, 0)
(578, 14, 0)
(578, 11, 0)
(579, 2, 0)
(579, 13, 0)
(580, 11, 0)
(580, 8, 0)
(581, 7, 0)
(581, 11, 0)
(582, 12, 0)
(582, 4, 0)
(583, 9, 0)
(583, 1, 0)
(584, 10, 0)
(584, 5, 0)
(585, 9, 0)
(585, 7, 0)
(586, 6, 0)
(586, 10, 0)
(587, 12, 0)
(587, 10, 0)
(588, 11, 0)
(588, 7, 0)
(589, 1, 0)
(589, 13, 0)
(590, 4, 0)
(590, 14, 0)
(591, 1, 0)
(591, 12, 0)
(592, 9, 0)
(592, 5, 0)
(593, 12, 0)
(593, 6, 0)
(594, 9, 0)
(594, 12, 0)
(595, 13, 0)
(595, 1, 0)
(596, 12, 0)
(596, 4, 0)
(597, 1, 0)
(597, 7, 0)
(598, 5, 0)
(598, 11, 0)
(599, 13, 0)
(599, 5, 0)
(600, 7, 0)
(600, 5, 0)
(601, 13, 0)
(601, 9, 0)
(602, 11, 0)
(602, 6, 0)
(603, 4, 0)
(603, 3, 0)
(604, 13, 0)
(604, 9, 0)
(605, 8, 0)
(605, 3, 0)
(606, 9, 0)
(606, 3, 0)
(607, 2, 0)
(607, 3, 0)
(608, 3, 0)
(608, 2, 0)
(609, 2, 0)
(609, 13, 0)
(610, 5, 0)
(610, 10, 0)
(611, 11, 0)
(611, 7, 0)
(612, 12, 0)
(612, 9, 0)
(613, 2, 0)
(613, 4, 0)
(614, 2, 0)
(614, 3, 0)
(615, 4, 0)
(615, 14, 0)
(616, 13, 0)
(616, 6, 0)
(617, 8, 0)
(617, 12, 0)
(618, 1, 0)
(618, 8, 0)
(619, 14, 0)
(619, 4, 0)
(620, 3, 0)
(620, 4, 0)
(621, 8, 0)
(621, 12, 0)
(622, 3, 0)
(622, 8, 0)
(623, 14, 0)
(623, 13, 0)
(624, 5, 0)
(624, 6, 0)
(625, 10, 0)
(625, 11, 0)
(626, 7, 0)
(626, 2, 0)
(627, 1, 0)
(627, 9, 0)
(628, 6, 0)
(628, 10, 0)
(629, 12, 0)
(629, 9, 0)
(630, 10, 0)
(630, 8, 0)
(631, 4, 0)
(631, 8, 0)
(632, 11, 0)
(632, 10, 0)
(633, 2, 0)
(633, 13, 0)
(634, 1, 0)
(634, 5, 0)
(635, 9, 0)
(635, 10, 0)
(636, 11, 0)
(636, 1, 0)
(637, 3, 0)
(637, 4, 0)
(638, 11, 0)
(638, 14, 0)
(639, 4, 0)
(639, 1, 0)
(640, 13, 0)
(640, 11, 0)
(641, 8, 0)
(641, 14, 0)
(642, 8, 0)
(642, 13, 0)
(643, 12, 0)
(643, 3, 0)
(644, 9, 0)
(644, 14, 0)
(645, 11, 0)
(645, 13, 0)
(646, 1, 0)
(646, 12, 0)
(647, 12, 0)
(647, 1, 0)
(648, 10, 0)
(648, 8, 0)
(649, 14, 0)
(649, 2, 0)
(650, 4, 0)
(650, 10, 0)
(651, 9, 0)
(651, 10, 0)
(652, 9, 0)
(652, 4, 0)
(653, 9, 0)
(653, 4, 0)
(654, 11, 0)
(654, 2, 0)
(655, 11, 0)
(655, 1, 0)
(656, 3, 0)
(656, 4, 0)
(657, 12, 0)
(657, 11, 0)
(658, 12, 0)
(658, 13, 0)
(659, 5, 0)
(659, 8, 0)
(660, 12, 0)
(660, 2, 0)
(661, 3, 0)
(661, 1, 0)
(662, 1, 0)
(662, 6, 0)
(663, 3, 0)
(663, 11, 0)
(664, 11, 0)
(664, 12, 0)
(665, 11, 0)
(665, 12, 0)
(666, 6, 0)
(666, 8, 0)
(667, 5, 0)
(667, 14, 0)
(668, 14, 0)
(668, 4, 0)
(669, 1, 0)
(669, 2, 0)
(670, 4, 0)
(670, 3, 0)
(671, 12, 0)
(671, 13, 0)
(672, 2, 0)
(672, 9, 0)
(673, 2, 0)
(673, 3, 0)
(674, 3, 0)
(674, 7, 0)
(675, 11, 0)
(675, 10, 0)
(676, 9, 0)
(676, 6, 0)
(677, 6, 0)
(677, 5, 0)
(678, 8, 0)
(678, 12, 0)
(679, 8, 0)
(679, 13, 0)
(680, 1, 0)
(680, 14, 0)
(681, 7, 0)
(681, 12, 0)
(682, 4, 0)
(682, 13, 0)
(683, 9, 0)
(683, 13, 0)
(684, 3, 0)
(684, 4, 0)
(685, 11, 0)
(685, 6, 0)
(686, 3, 0)
(686, 5, 0)
(687, 4, 0)
(687, 10, 0)
(688, 8, 0)
(688, 4, 0)
(689, 4, 0)
(689, 8, 0)
(690, 12, 0)
(690, 10, 0)
(691, 5, 0)
(691, 1, 0)
(692, 7, 0)
(692, 6, 0)
(693, 8, 0)
(693, 12, 0)
(694, 4, 0)
(694, 8, 0)
(695, 1, 0)
(695, 2, 0)
(696, 9, 0)
(696, 1, 0)
(697, 6, 0)
(697, 1, 0)
(698, 14, 0)
(698, 6, 0)
(699, 10, 0)
(699, 12, 0)
(700, 10, 0)
(700, 11, 0)
(701, 14, 0)
(701, 1, 0)
(702, 10, 0)
(702, 3, 0)
(703, 2, 0)
(703, 7, 0)
(704, 10, 0)
(704, 6, 0)
